Loaded /home/acb11711tx/lzq/ExpEval/exe_res/sthsthv2_r50l_sg2_full_test.pt
29155: 0.2676971126291452
196274: 0.0008461060677396048
87192: 0.034977362807396606
108021: 0.2518367201047509
25377: 0.12152762556797825
8220: 0.0002566012237857074
78887: 0.03471443831844567
12511: 0.3481942784961225
186888: 0.005473171569267174
65315: 0.024809198366394756
24107: 0.028528221290656575
16984: 0.2901575238502119
15038: 0.5559936797656064
62082: 2.0692333816269004e-06
115190: 0.055376371787606404
128653: 0.24364548098421646
146367: 0.2606187606045044
82961: 0.019906500803507754
43853: 0.0026736846262173054
22383: 0.19317412999966432
187004: 0.03687135482141457
209640: 0.004136458965451839
108361: 0.00014793754228081823
149791: 0.7914507674429743
2403: 0.8327699867056015
175728: 0.021291235298999567
175300: 0.07134939135885965
109310: 0.01697010349509498
36015: 0.27361851029538237
218395: 0.005837488850090722
176519: 0.8672524949916575
134378: 0.23409010861043505
139854: 0.08717252366052552
31875: 0.013836921508229683
89241: 0.1823601495430924
162638: 0.00012220316392586028
205413: 0.9095889561953473
233: 0.3103964544196458
161965: 0.11965413875765218
214289: 0.19897167081412448
25820: 0.6124980441209796
132103: 0.9991664073895663
24760: 0.008707102590314264
111689: 0.00015340211956360594
107735: 0.1363158504946792
5570: 0.393978682916023
164364: 0.8128191421565134
60290: 0.010652307238429887
144706: 0.003181120403333182
207555: 0.0003670320898603585
114673: 0.2872680684131662
76825: 0.5889742537503324
89811: 0.0015106327400324915
4372: 0.30651717829221425
52930: 0.014296224559224413
209457: 0.0027808880911562306
18492: 0.016389040690853562
118858: 0.10777211864360936
185520: 0.47348809367417743
3020: 0.09520531422020362
45088: 0.09889896063290848
166000: 0.0572950271170842
8643: 0.45801379269475895
171666: 0.05774654450792127
105033: 0.3175013566463588
216074: 0.259031163659337
107629: 0.12194583303802897
159862: 0.022885051969400803
100917: 0.053881629376377305
94286: 0.0017260406425963493
45193: 0.5095876508377686
27595: 0.05943702291817532
83332: 0.0016605013933682633
61892: 1.1108624026923748e-05
70679: 0.747334186871341
89640: 0.5331756242931757
215140: 0.0034447754305577394
192997: 0.31571091305840326
85790: 0.0005810496455920244
142742: 0.7544974275779847
197873: 6.938651147716558e-05
161313: 0.048246478877789684
151187: 0.3739317429046267
67155: 0.9786811188341038
77129: 0.3942234584511194
195652: 0.10301732109945336
137210: 0.0005008737588632073
69033: 0.5864625073913814
65141: 0.025687646528240293
96935: 0.06094924970000551
98601: 0.15902251960635028
88138: 0.19008307922518863
183695: 0.15748112570145167
62631: 0.28955920683340297
15130: 0.5384045495595728
127476: 0.28096780048944286
210861: 0.75115607802265
72569: 0.25337659664452516
117774: 7.132469374271366e-05
172962: 0.00017366320276311284
65326: 0.5186613861107461
209204: 0.00047073088872195967
177434: 0.17995162763600092
120309: 0.5760035387621197
70601: 0.6095510890879154
72143: 0.1756329564083785
95559: 0.38091950555839826
163013: 0.4866958428153101
176988: 0.0010468527430075314
132594: 0.6481230682399541
154707: 0.029972152356164905
57188: 0.526390593872677
158303: 6.402307326647261e-05
217331: 0.23007810091696101
212382: 0.6677750232152553
197612: 0.5739504915254656
101804: 0.9948759653151886
49546: 0.5795090362907307
195639: 0.016041430044897498
49358: 0.0204614977092884
49163: 0.7967003290033459
87265: 0.0025957083061847186
18943: 0.8972201168917987
56679: 0.007994888552470769
83296: 0.4345921900884093
181944: 0.0003241523443930916
66960: 0.031175851605619087
82744: 0.6966702924956504
88126: 0.5174891787059934
190946: 0.35182463547789666
94733: 0.5223751301821267
201098: 0.7052415678626858
144614: 0.010021196470303306
65448: 0.49080898842629495
156112: 0.11182090774997189
123758: 0.7775614260839748
91948: 0.00029342782068773193
10037: 0.16751204815304277
129824: 0.11222789541140976
121328: 0.18405468185240015
4943: 0.24203307621921255
79967: 0.339923798542884
186266: 0.04871844956095828
29554: 0.5141050318319493
153427: 0.3839970278068673
125413: 0.0008913589877863615
156782: 0.0011593344233140346
166247: 0.041737464692857884
166326: 0.8137580721627833
128300: 0.619567945268038
14426: 0.007976593664773546
165442: 0.4741974777535347
31654: 0.57021258197808
1780: 0.4079016723262612
112347: 0.43254443067066717
188681: 0.20032846269161297
75719: 0.8289839126313555
3506: 0.35602652080440256
55259: 0.9924379030708224
37195: 0.0014366210016403258
145109: 0.8121444909003757
140315: 0.017438543855682553
59338: 0.1331633643866823
133223: 0.5140679092992965
56496: 0.00023226453016889081
96898: 0.0007504364143571252
28353: 2.680894064610584e-05
180944: 0.999692922225222
169346: 0.8488236534553099
94171: 0.15446625747407694
5182: 0.00017855264171462437
108781: 4.478055107626222e-05
14195: 0.3542584736195238
12301: 0.001405555936461439
170558: 0.07855734615031196
211881: 0.002926839225860789
173351: 0.0025385767104109894
204955: 0.12301649474235887
136827: 0.07802981105154583
149435: 0.704027051465512
204551: 0.511932165283196
124256: 0.08118617087489977
175926: 0.6978362717301778
159992: 0.27512461020887713
181866: 0.006814499437901134
70598: 0.009428518782595652
193751: 0.006214462667741394
29861: 0.681537297638965
165093: 0.04795035279585136
80488: 0.8585833571851254
129064: 0.01314061270490896
131621: 0.00013705391185325766
80963: 0.0011248624779592042
4946: 0.005293347820177985
121692: 3.5361273383216485e-05
68397: 0.0005327482912448099
215794: 0.005284856504196966
157845: 0.23058093143071545
78066: 0.017515329493004855
25058: 0.23419570790129285
104855: 0.0007012524998835368
91758: 0.2559496964272441
68421: 0.08352351538828628
28718: 0.29687488602822043
153776: 0.0007068158454330842
48203: 0.08841102108359777
151323: 0.5105160614463813
217892: 0.16480837754572264
85124: 0.40797182721026104
164504: 0.04744417736307227
166476: 0.5406383037396552
214308: 0.149261176266009
210400: 0.8492074168752879
186388: 0.01619450594275662
157520: 4.483993138073003e-07
171871: 0.08551061605444232
95730: 0.5586817956052101
86955: 0.5968096928116111
59218: 0.30666294545517303
210183: 0.29278151424977494
47297: 0.012495883803207875
120787: 0.852996724199329
144261: 0.20105899777885838
209867: 0.0006074134949365373
214697: 0.3237119246185003
72734: 0.002546070901157549
62430: 0.0937810402245205
180698: 0.7921597891397951
4026: 0.048586023271766976
36868: 0.04285062229492098
64099: 0.00817604561036589
192232: 0.00675513831899002
114795: 0.6550598139862842
39505: 0.0004716452061686027
149797: 0.7372604225591601
116747: 0.014726475724022645
48465: 0.8421407634536254
45429: 0.7838043085210202
145090: 0.017004484677653697
183973: 0.024647695311728057
42367: 0.00021271307355252844
69126: 0.0016829473138955109
75125: 0.04135812876476763
52775: 0.007765499763003447
205873: 0.0010902531459713316
115644: 0.0029630461248899564
190527: 0.024514831654272484
56553: 0.21631107291594986
168990: 0.009787753748049965
62225: 0.004927257140337815
153507: 0.0019249023451664016
186952: 0.9253157075870959
184917: 0.38947124792301935
134946: 0.07991069077416402
141757: 0.07083537132692896
170749: 0.0017699486270110754
96676: 0.021155297036752785
127755: 0.4474078120108871
194192: 0.8682705733370213
205758: 4.61198861323453e-06
44551: 0.487432390349376
90056: 0.7958120365072219
155132: 0.9223363135386435
55232: 0.00010404567088331235
164740: 0.09235811066154298
62941: 1.8116598734962943e-05
37797: 0.2312880270326687
167549: 0.08249206301484202
Finished: scm_256, ins, most_first, sthsthv2, r50l, sg2, #Step=128
Average: 0.2505609158002997
